0.000000000000000000e+00 -1.759299296319093112e-19 -7.841257065732777307e-19 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000000e+00 -3.731638997805930558e-09 -1.377202574204261509e-09 0.000000000000000000e+00 0.000000000000000000e+00
2.000000000000000000e+00 -1.201574306719521701e-08 -6.339529345922301218e-09 0.000000000000000000e+00 0.000000000000000000e+00
3.000000000000000000e+00 -2.482208749654546409e-08 -1.474073485496774083e-08 0.000000000000000000e+00 0.000000000000000000e+00
4.000000000000000000e+00 -4.212052928664888896e-08 -2.643462693185938406e-08 0.000000000000000000e+00 0.000000000000000000e+00
5.000000000000000000e+00 -6.388099649257128476e-08 -4.127507580165001855e-08 0.000000000000000000e+00 0.000000000000000000e+00
6.000000000000000000e+00 -9.007349888179305708e-08 -5.911598677244001010e-08 0.000000000000000000e+00 0.000000000000000000e+00
7.000000000000000000e+00 -1.206681332632797421e-07 -7.981132910117594292e-08 0.000000000000000000e+00 0.000000000000000000e+00
8.000000000000000000e+00 -1.556350923692662036e-07 -1.032150933610864740e-07 0.000000000000000000e+00 0.000000000000000000e+00
9.000000000000000000e+00 -1.949445334048505174e-07 -1.291812878889686544e-07 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000000e+01 -2.385668835813703481e-07 -1.575640169448888628e-07 0.000000000000000000e+00 0.000000000000000000e+00
1.100000000000000000e+01 -2.864715895611880114e-07 -1.882121694052329985e-07 0.000000000000000000e+00 0.000000000000000000e+00
1.200000000000000000e+01 -3.386249147752096178e-07 -2.209539076147848391e-07 0.000000000000000000e+00 0.000000000000000000e+00
1.300000000000000000e+01 -3.949921563162206439e-07 -2.556122353780665435e-07 0.000000000000000000e+00 0.000000000000000000e+00
1.400000000000000000e+01 -4.555388670723914402e-07 -2.920102133430191316e-07 0.000000000000000000e+00 0.000000000000000000e+00
1.500000000000000000e+01 -5.202305715101829264e-07 -3.299707884707459016e-07 0.000000000000000000e+00 0.000000000000000000e+00
1.600000000000000000e+01 -5.890328793611843139e-07 -3.693170356200425886e-07 0.000000000000000000e+00 0.000000000000000000e+00
1.700000000000000000e+01 -6.619113719352753833e-07 -4.098718875411577756e-07 0.000000000000000000e+00 0.000000000000000000e+00
1.800000000000000000e+01 -7.388319431811396498e-07 -4.514584190928871976e-07 0.000000000000000000e+00 0.000000000000000000e+00
