0.000000000000000000e+00 2.035460135415427683e-19 4.436177379940130105e-19 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000000e+00 1.387204129343899695e-09 -2.397484166749563883e-08 0.000000000000000000e+00 0.000000000000000000e+00
2.000000000000000000e+00 5.123751645186302994e-09 -7.631088294601795496e-08 0.000000000000000000e+00 0.000000000000000000e+00
3.000000000000000000e+00 1.115169911969360328e-08 -1.568759842029976426e-07 0.000000000000000000e+00 0.000000000000000000e+00
4.000000000000000000e+00 1.941312532949268643e-08 -2.655383184446691303e-07 0.000000000000000000e+00 0.000000000000000000e+00
5.000000000000000000e+00 2.985013125567093084e-08 -4.021663642106432235e-07 0.000000000000000000e+00 0.000000000000000000e+00
6.000000000000000000e+00 4.240484230422225664e-08 -5.666288416250608861e-07 0.000000000000000000e+00 0.000000000000000000e+00
7.000000000000000000e+00 5.701939898017371888e-08 -7.587948402942856774e-07 0.000000000000000000e+00 0.000000000000000000e+00
8.000000000000000000e+00 7.363595955212076660e-08 -9.785335350898094475e-07 0.000000000000000000e+00 0.000000000000000000e+00
9.000000000000000000e+00 9.219671426308195805e-08 -1.225714868269278668e-06 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000000e+01 1.126438604615032091e-07 -1.500208554716664366e-06 0.000000000000000000e+00 0.000000000000000000e+00
1.100000000000000000e+01 1.349176130815976649e-07 -1.801881580831832252e-06 0.000000000000000000e+00 0.000000000000000000e+00
1.200000000000000000e+01 1.589502858223568182e-07 -2.130589109583524987e-06 0.000000000000000000e+00 0.000000000000000000e+00
1.300000000000000000e+01 1.846722454956761794e-07 -2.486183575456379913e-06 0.000000000000000000e+00 0.000000000000000000e+00
1.400000000000000000e+01 2.120138304917418282e-07 -2.868517412935034372e-06 0.000000000000000000e+00 0.000000000000000000e+00
1.500000000000000000e+01 2.409054218333039898e-07 -3.277443738625152037e-06 0.000000000000000000e+00 0.000000000000000000e+00
1.600000000000000000e+01 2.712773721214034595e-07 -3.712814987011370249e-06 0.000000000000000000e+00 0.000000000000000000e+00
1.700000000000000000e+01 3.030600623787904624e-07 -4.174485184194054455e-06 0.000000000000000000e+00 0.000000000000000000e+00
1.800000000000000000e+01 3.361839162607793696e-07 -4.662307219405192882e-06 0.000000000000000000e+00 0.000000000000000000e+00
1.900000000000000000e+01 3.705793005792656913e-07 -5.176136255613528192e-06 0.000000000000000000e+00 0.000000000000000000e+00
2.000000000000000000e+01 4.061766389895637985e-07 -5.715825409424724057e-06 0.000000000000000000e+00 0.000000000000000000e+00
2.100000000000000000e+01 4.428976581039023586e-07 -6.281215064518619329e-06 0.000000000000000000e+00 0.000000000000000000e+00
2.200000000000000000e+01 4.806295805792615283e-07 -6.872088306408841163e-06 0.000000000000000000e+00 0.000000000000000000e+00
2.300000000000000000e+01 5.192509888729546219e-07 -7.488215487683191895e-06 0.000000000000000000e+00 0.000000000000000000e+00
2.400000000000000000e+01 5.586405791291326750e-07 -8.129364687192719430e-06 0.000000000000000000e+00 0.000000000000000000e+00
2.500000000000000000e+01 5.986767632748524193e-07 -8.795308531261980534e-06 0.000000000000000000e+00 0.000000000000000000e+00
2.600000000000000000e+01 6.392381237674271688e-07 -9.485816008236724883e-06 0.000000000000000000e+00 0.000000000000000000e+00
2.700000000000000000e+01 6.802031293773325160e-07 -1.020065610646270216e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.800000000000000000e+01 7.214504194053006358e-07 -1.093960054276976734e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.900000000000000000e+01 7.628584057783882599e-07 -1.170242103398777544e-05 0.000000000000000000e+00 0.000000000000000000e+00
3.000000000000000000e+01 8.043055572670709807e-07 -1.248888838745187968e-05 0.000000000000000000e+00 0.000000000000000000e+00
3.100000000000000000e+01 8.456646582999383099e-07 -1.329875885858200490e-05 0.000000000000000000e+00 0.000000000000000000e+00
3.200000000000000000e+01 8.867859833117108792e-07 -1.413174322806298733e-05 0.000000000000000000e+00 0.000000000000000000e+00
3.300000000000000000e+01 9.275141792386421002e-07 -1.498753954365383834e-05 0.000000000000000000e+00 0.000000000000000000e+00
3.400000000000000000e+01 9.676937224867288023e-07 -1.586584403412416577e-05 0.000000000000000000e+00 0.000000000000000000e+00
3.500000000000000000e+01 1.007169203148805536e-06 -1.676635656622238457e-05 0.000000000000000000e+00 0.000000000000000000e+00
3.600000000000000000e+01 1.045784983944031410e-06 -1.768876973073929548e-05 0.000000000000000000e+00 0.000000000000000000e+00
3.700000000000000000e+01 1.083385313904727809e-06 -1.863278339442331344e-05 0.000000000000000000e+00 0.000000000000000000e+00
3.800000000000000000e+01 1.119814896810567006e-06 -1.959809742402285337e-05 0.000000000000000000e+00 0.000000000000000000e+00
3.900000000000000000e+01 1.154917981693870388e-06 -2.058440804830752313e-05 0.000000000000000000e+00 0.000000000000000000e+00
4.000000000000000000e+01 1.188538590213283896e-06 -2.159140967705752701e-05 0.000000000000000000e+00 0.000000000000000000e+00
4.100000000000000000e+01 1.220516878674970940e-06 -2.261879853904247284e-05 0.000000000000000000e+00 0.000000000000000000e+00
4.200000000000000000e+01 1.250674245056870859e-06 -2.366621993132866919e-05 0.000000000000000000e+00 0.000000000000000000e+00
4.300000000000000000e+01 1.278829017792304512e-06 -2.473331915098242462e-05 0.000000000000000000e+00 0.000000000000000000e+00
4.400000000000000000e+01 1.304798047385702375e-06 -2.581973240012302995e-05 0.000000000000000000e+00 0.000000000000000000e+00
4.500000000000000000e+01 1.328399093836196698e-06 -2.692510861379560083e-05 0.000000000000000000e+00 0.000000000000000000e+00
4.600000000000000000e+01 1.349449235021893401e-06 -2.804908581310883164e-05 0.000000000000000000e+00 0.000000000000000000e+00
4.700000000000000000e+01 1.367765889881411567e-06 -2.919130565715022385e-05 0.000000000000000000e+00 0.000000000000000000e+00
4.800000000000000000e+01 1.383166022606019396e-06 -3.035141162399668247e-05 0.000000000000000000e+00 0.000000000000000000e+00
4.900000000000000000e+01 1.395466824760660529e-06 -3.152904537273570895e-05 0.000000000000000000e+00 0.000000000000000000e+00
5.000000000000000000e+01 1.404485374223440886e-06 -3.272385220043361187e-05 0.000000000000000000e+00 0.000000000000000000e+00
5.100000000000000000e+01 1.410035793014685623e-06 -3.393546649022027850e-05 0.000000000000000000e+00 0.000000000000000000e+00
5.200000000000000000e+01 1.411923676641890779e-06 -3.516349170240573585e-05 0.000000000000000000e+00 0.000000000000000000e+00
5.300000000000000000e+01 1.409951210007420741e-06 -3.640754584921523929e-05 0.000000000000000000e+00 0.000000000000000000e+00
5.400000000000000000e+01 1.403921260134666227e-06 -3.766723239095881581e-05 0.000000000000000000e+00 0.000000000000000000e+00
5.500000000000000000e+01 1.393636239299667068e-06 -3.894214751198887825e-05 0.000000000000000000e+00 0.000000000000000000e+00
5.600000000000000000e+01 1.378898446091625374e-06 -4.023191286250948906e-05 0.000000000000000000e+00 0.000000000000000000e+00
5.700000000000000000e+01 1.359510065412905533e-06 -4.153612098889425397e-05 0.000000000000000000e+00 0.000000000000000000e+00
5.800000000000000000e+01 1.335273168479034211e-06 -4.285437898943200707e-05 0.000000000000000000e+00 0.000000000000000000e+00
5.900000000000000000e+01 1.305989599131862633e-06 -4.418629760039038956e-05 0.000000000000000000e+00 0.000000000000000000e+00
6.000000000000000000e+01 1.271461428586917464e-06 -4.553148755803704262e-05 0.000000000000000000e+00 0.000000000000000000e+00
6.100000000000000000e+01 1.231489818565023597e-06 -4.688953777076676488e-05 0.000000000000000000e+00 0.000000000000000000e+00
6.200000000000000000e+01 1.185875362352817319e-06 -4.826004806091077626e-05 0.000000000000000000e+00 0.000000000000000000e+00
