# l Dl_TT Dl_TE Dl_TB Dl_ET Dl_BT Dl_EE Dl_EB Dl_BE Dl_BB
6.170000000000000000e+02 2.167082735825455529e+03 3.544318477909249054e+01 7.850793159733253646e+00 5.983875811078691243e+01 1.328468092316725979e+01 2.793945586078038801e+01 -1.799529804093384477e+00 -3.044129341165134672e+00 2.868012622797441846e+00
6.260000000000000000e+02 1.977499564066169114e+03 1.084652268427402610e+01 1.030209080247414377e+01 1.862076151177753047e+01 1.765146033899767986e+01 2.254023723121015621e+01 2.137063874073786618e+00 3.643694883680489660e+00 -9.823647362107009728e-01
6.350000000000000000e+02 1.963292265828272093e+03 3.589187407337061320e+00 -5.000640899527131200e-01 6.286418137501245340e+00 -9.116343847818355606e-01 3.094397236789647820e+01 1.993669232751780207e+00 3.496218571423265420e+00 -7.259169976742335662e-01
6.440000000000000000e+02 1.890196390297161543e+03 -2.912080917799782398e+00 -1.752573591721556134e+00 -5.097962361193304481e+00 -3.052794680973631269e+00 3.252342764256440688e+01 6.617958838343052097e-01 1.164103704623957292e+00 -1.404884782797704457e+00
6.530000000000000000e+02 1.881941931983466930e+03 -2.020911234752767882e+01 -1.064182019488847608e+01 -3.636607951652838011e+01 -1.907547335568701286e+01 3.557690658942511419e+01 1.173409490439879077e+00 2.098028802130356141e+00 -1.495562715197455095e+00
6.620000000000000000e+02 1.877934432060934796e+03 -3.322347201940581840e+01 5.156402077652168181e+00 -6.075379126352876114e+01 9.365222150186559347e+00 3.321012292536878618e+01 3.168960210328642724e+00 5.808728895454341234e+00 4.914131233899705076e-01
6.710000000000000000e+02 1.851399194317803904e+03 -4.119359152866696405e+01 -1.284015781452648941e+00 -7.650637595822098547e+01 -2.390326221595149736e+00 3.415025042892455076e+01 4.975109325174549846e-01 9.183977723901686208e-01 1.900226127175422164e+00
6.800000000000000000e+02 1.794704358355615341e+03 -6.945207315916096036e+01 6.874148857224238185e+00 -1.310949184193114547e+02 1.297668884364051678e+01 4.172766936985548369e+01 2.002289492293290785e+00 3.752449411030339910e+00 3.811599661387488069e+00
6.890000000000000000e+02 1.852543729614691074e+03 -8.537904385008181407e+01 1.137815100813054592e+00 -1.639988113479051037e+02 2.196446550600592573e+00 3.989197118768652217e+01 2.435938509843206035e+00 4.692973844577362996e+00 -3.084998730808862444e+00
6.980000000000000000e+02 1.915895259197561700e+03 -8.772080168206220208e+01 1.090666054714370858e+01 -1.712859077847396634e+02 2.132856475441396782e+01 3.963023411913562200e+01 1.200938917011290102e-01 2.330028002767272899e-01 -1.179935077857543035e+00
7.070000000000000000e+02 1.922871435703999623e+03 -1.025351491275722680e+02 1.276626442286110041e+01 -2.036901061256743333e+02 2.542709640260382642e+01 3.293808553017027663e+01 1.174060439329680072e+00 2.314569586628444586e+00 -1.435803389628391935e+00
7.160000000000000000e+02 1.939644664528515705e+03 -1.004350364324797624e+02 -4.804379445504365798e+00 -2.030899796340827095e+02 -9.808721801327406453e+00 3.621229852709080177e+01 7.182744597195867442e+00 1.452782074771062426e+01 1.367337239979380614e+00
7.250000000000000000e+02 2.029855432301329984e+03 -1.225831008899196490e+02 7.509563153435850680e+00 -2.523310265709243367e+02 1.549399722156262449e+01 3.707313858358304515e+01 -4.147709762158672930e+00 -8.538282213548317401e+00 -7.836885978695081079e+00
7.340000000000000000e+02 2.085032175959000597e+03 -1.342222690846403452e+02 8.201567906719683165e+00 -2.813422110334192894e+02 1.714266142331224785e+01 3.437874012583224470e+01 -4.242034904195523204e+00 -8.932322951464717775e+00 8.329247731145451583e-01
7.430000000000000000e+02 2.220402939199466800e+03 -1.236896322485194020e+02 5.344558417047414522e+00 -2.638743020894003735e+02 1.144221533262390267e+01 2.834384848584936023e+01 -4.607658827074252450e+00 -9.862099261014581231e+00 1.565591248531605639e-01
7.520000000000000000e+02 2.302877128692587576e+03 -1.336630699702079994e+02 1.988101155268611819e+01 -2.904969457122969061e+02 4.315736263978537579e+01 2.248962571185053960e+01 -3.726999327861142852e+00 -8.095053936647341075e+00 9.323547300035287533e-01
7.610000000000000000e+02 2.390230846249019578e+03 -1.173014275521479703e+02 1.958745579970167938e+01 -2.595897185488009882e+02 4.304766711072499419e+01 2.422209278019273881e+01 4.717445816172841866e+00 1.044511788892773474e+01 -4.242615071261938708e-01
7.700000000000000000e+02 2.390786900909809447e+03 -1.119891396284764795e+02 1.353408824902618690e+01 -2.526203573639645015e+02 3.060254259986932723e+01 2.077469263918961317e+01 -2.592447441508906714e+00 -5.810001889105848250e+00 1.987581541021102034e-03
7.790000000000000000e+02 2.396551601435550310e+03 -8.442867065114505465e+01 1.579500946041047982e+01 -1.939766586101346206e+02 3.632506757247914919e+01 1.615237354573463691e+01 4.766724803394361665e+00 1.092415339071340874e+01 3.918172136534575412e+00
7.880000000000000000e+02 2.523067358963778133e+03 -1.087710759491354509e+02 -2.040801573551974446e+00 -2.548130586009982608e+02 -4.853047533835652239e+00 1.870103653924309484e+01 -5.677369137413571742e+00 -1.335560619856061493e+01 -4.653656568341716926e-01
7.970000000000000000e+02 2.515316836709077052e+03 -8.235552090494439881e+01 1.217417154953547254e+01 -1.966433335215715772e+02 2.887467243100619996e+01 1.211383047656637046e+01 -1.119549682975205851e+00 -2.643698308381225548e+00 2.204023544542387802e-01
8.060000000000000000e+02 2.533765788174389400e+03 -7.269454854539442579e+01 2.295817588906729156e+01 -1.771229608098889798e+02 5.598034386491786307e+01 1.713195504739943686e+01 3.318654946430058761e+00 8.105651003032052770e+00 4.445794704297810540e+00
8.150000000000000000e+02 2.585832222037484826e+03 -4.671554140937450939e+01 1.674846180031345000e+01 -1.163034578843371776e+02 4.168757848450992753e+01 1.551764437296645127e+01 1.628761417926593680e+00 4.050167382393977000e+00 7.355970227241251713e+00
8.240000000000000000e+02 2.563888272561490794e+03 -5.581761094777989030e+01 1.651275785732314316e-01 -1.413906958939587639e+02 9.797955500524659078e-02 1.856171048073843366e+01 -1.335559257214916862e+00 -3.328643397610766996e+00 9.637715759006546534e-01
8.330000000000000000e+02 2.538610314179147281e+03 -2.181257091455255193e+01 1.866350656562694610e+01 -5.630401208499395693e+01 4.816154633087777626e+01 1.030921897913171215e+01 2.155427296671848847e+00 5.658082060179834727e+00 1.876202310094725156e+00
8.420000000000000000e+02 2.543054953787682734e+03 -8.796825114657488953e+00 2.728667236893384995e+01 -2.339105965678038501e+01 7.205932155994560162e+01 1.877845223830162169e+01 4.001243084407062334e+00 1.062961236191089220e+01 2.274376769441246005e+00
8.510000000000000000e+02 2.431847324184348963e+03 -7.106678650208642090e+00 2.111141498491467061e+01 -1.941682459107950010e+01 5.689491456523891344e+01 1.111406646083564453e+01 1.056806477731684346e+00 3.023761778269814293e+00 4.172565030591895763e+00
8.600000000000000000e+02 2.391069515513419901e+03 3.088093202298360929e+00 6.088258318484922604e+00 8.791840533746608344e+00 1.703286340078775751e+01 1.750524983167053605e+01 -7.495428350198264644e-02 -1.229859236635613418e-01 1.274324975816740313e+00
8.690000000000000000e+02 2.260891955602264716e+03 3.393519818494524998e+01 9.558164781341695004e+00 9.541356732368434734e+01 2.674763872515534047e+01 8.630275243237123917e+00 9.037069696481291325e-01 2.571872744031052704e+00 3.567224532639767798e-01
8.780000000000000000e+02 2.211141804766665700e+03 5.541624558527376365e+01 2.620318539959405157e+01 1.590888262134124318e+02 7.526870911140586884e+01 2.134923511521803263e+01 2.286659377349430589e+00 6.593018856087744517e+00 2.023914845160113885e+00
8.870000000000000000e+02 2.115386600396107497e+03 3.885525922899952889e+01 2.850498016451206951e+01 1.144790268541243563e+02 8.450595110260752563e+01 2.507505992642650838e+01 4.016623613558821582e+00 1.192454280920043175e+01 -6.427664302282876108e+00
8.960000000000000000e+02 1.988239550647466103e+03 7.312882519419798655e+01 -1.405710597080231272e+00 2.195200881428937123e+02 -4.079475305380204198e+00 1.862096129118035748e+01 -9.461201274418433727e+00 -2.833204150634309570e+01 -2.245241169258805236e+00
9.050000000000000000e+02 1.906913747035966253e+03 6.446067404882485619e+01 2.116455339696434734e+01 1.981523033526562756e+02 6.477463004791565027e+01 2.243474964217467971e+01 -3.715079670629559683e+00 -1.143411395970780831e+01 1.770488170029148156e+00
9.140000000000000000e+02 1.786939492827822733e+03 6.370330043962136557e+01 4.144556467562271962e+01 1.998964116202993750e+02 1.303009579712178265e+02 2.042651373478271992e+01 5.588494848720772623e+00 1.754431591445128547e+01 7.543676453468195486e-01
9.230000000000000000e+02 1.667941672348151315e+03 7.593317578187615879e+01 -7.181720636005967329e+00 2.439520748928728437e+02 -2.290844922555113783e+01 3.844360826114080965e+01 4.554884646293656303e+00 1.489397153142320818e+01 -1.986935442216426262e+00
