# l Dl_TT Dl_TE Dl_TB Dl_ET Dl_BT Dl_EE Dl_EB Dl_BE Dl_BB
7.200000000000000000e+01 1.959500551256404378e+03 -1.172242037018571281e+01 -2.265843904962523969e-01 -1.401723499549551910e+01 -1.803471846242669652e-01 4.439274869496568354e-01 -6.968805878430561589e-03 -6.980784724331679132e-03 1.787264115572400613e-01
7.700000000000000000e+01 1.804638854364879762e+03 -3.526875692199237911e+00 4.918058196197396259e-01 -4.383079497450308892e+00 4.353597754031454659e-01 1.008729163474222590e+00 -4.114778081245096253e-02 -4.139528026258269822e-02 3.149467677320956227e-01
8.200000000000000000e+01 2.195183579331466262e+03 -9.982045901729375004e+00 1.314892728603409111e+00 -1.186243864898309397e+01 1.693362202061671429e+00 7.534014366260068929e-01 1.153651401313198280e-02 1.165715906447477648e-02 2.107897153404432733e-01
8.700000000000000000e+01 2.370213954909929271e+03 -1.499417316266640476e+01 -7.267445734533053425e-01 -1.814740163350642632e+01 -8.454856108470492071e-01 8.172505279763182529e-01 -3.000632877550634542e-02 -3.023735530282514739e-02 2.025744439490211879e-01
9.200000000000000000e+01 2.425725864061747870e+03 -1.724378358762091068e+01 -4.805055676141928300e-01 -2.100314059996977178e+01 -6.639028445089755204e-01 1.159382511937365079e+00 -1.782848439422660414e-01 -1.798121459205227202e-01 1.886050982048503855e-01
9.700000000000000000e+01 2.582276988494654233e+03 -2.563614470261579115e+01 1.701726573513027363e+00 -3.074629277807700944e+01 2.069374004122659816e+00 8.720478686304939941e-01 -2.102342751551696254e-01 -2.122041369313816817e-01 2.062627680459944712e-01
1.040000000000000000e+02 2.951394867290254751e+03 -2.465279223367940631e+01 8.795501201493381993e-01 -2.993622008757501618e+01 1.148265783591690958e+00 1.163731636567070460e+00 6.247816103378816405e-02 6.309830056309737034e-02 9.354101157417406276e-02
1.130000000000000000e+02 3.261611916640072650e+03 -2.904911987488060277e+01 3.793438349795260400e+00 -3.538979003277230362e+01 4.489560629341261766e+00 1.321908726734863704e+00 -8.921636346010829166e-02 -9.040026282385907330e-02 6.328182940101964582e-02
1.220000000000000000e+02 3.451211999795555585e+03 -3.745882832045368360e+01 1.847445187364097574e+00 -4.538713504386801390e+01 2.400295998227090610e+00 1.268410283610636791e+00 -1.008543942961621920e-01 -1.023629303652998507e-01 2.173423316648468162e-01
1.310000000000000000e+02 3.648214141291055967e+03 -3.963350102368912076e+01 7.756110226073975156e+00 -4.826747164031019821e+01 9.290202936031644043e+00 1.619102103739623821e+00 -1.825713691787771431e-01 -1.855828929085882595e-01 1.646920833378947846e-01
1.400000000000000000e+02 4.226033496487584671e+03 -3.610431640725290947e+01 3.984871241303920897e+00 -4.403572338378077689e+01 4.973531706541431952e+00 9.457433326170363586e-01 -8.572732659473619732e-02 -8.730287097613884106e-02 -1.766311343731438166e-01
1.490000000000000000e+02 4.187919558894856891e+03 -4.143600883377703781e+01 8.869603339893039617e+00 -5.097721218024179990e+01 1.066326169470251806e+01 8.200403616090158332e-01 1.376056832815367448e-01 1.408754212350994961e-01 2.824413225511650527e-01
1.580000000000000000e+02 4.787252788416562908e+03 -5.035849827728642936e+01 -3.078302884790881322e+00 -6.164717988075416599e+01 -3.631125949996039992e+00 1.465569659746642550e+00 -4.506564330915983074e-01 -4.615324579414437078e-01 8.307457770996977409e-02
1.670000000000000000e+02 4.936388714534465180e+03 -4.839921596743275245e+01 1.034245940784337847e+01 -5.958798304429572568e+01 1.289932540252290316e+01 1.251152377050758879e+00 -3.457111180760363833e-01 -3.552228416487970275e-01 3.955675975039696923e-01
1.760000000000000000e+02 5.024428918887514556e+03 -4.213626856045456037e+01 -2.081993167632066211e+00 -5.212138544567466880e+01 -2.727388341618512069e+00 1.456701983995063232e+00 9.096776048918742141e-02 9.374788300630038096e-02 2.470546993218787069e-01
1.850000000000000000e+02 5.354068227550048505e+03 -2.981660881448924982e+01 9.372144878503770871e-01 -3.705617109479609894e+01 1.247826306239992800e+00 1.338292545943150280e+00 5.646455668040753495e-02 5.871399911858174447e-02 3.646810981592556872e-02
1.940000000000000000e+02 5.487097985584383423e+03 -2.812310470984558819e+01 -7.134795096051583796e-01 -3.482805511168040624e+01 -9.944062099087785933e-01 6.897202599729754802e-01 1.948636083888795612e-01 2.020682010988050781e-01 1.308122382441075926e-01
2.030000000000000000e+02 5.506686341781763076e+03 -1.511616139808192294e+01 -2.296959868458687826e+00 -1.878558082069235979e+01 -2.885848420881272247e+00 8.330601271107822559e-01 -1.323661884744362083e-01 -1.372146075023308043e-01 3.008163397045965914e-01
2.120000000000000000e+02 5.774306878320039687e+03 -6.509028358437995987e-01 4.187376114404765537e-01 -7.517603858142494211e-01 5.888093872489645886e-01 7.493354912164336135e-01 2.362167066350949751e-01 2.464663383598017510e-01 6.924433379002148392e-02
2.210000000000000000e+02 6.000263405991297077e+03 2.133311764279030953e+01 7.253914222993835814e+00 2.669474279390302129e+01 9.096342289290893390e+00 1.456483825237769647e+00 6.824898963075498592e-02 7.134918867487353988e-02 3.617542703888179667e-01
2.300000000000000000e+02 5.730488586055856103e+03 2.606337140460033552e+01 6.121026223393910559e-01 3.290350294744434478e+01 9.571468636510860328e-01 1.466903222825385988e+00 -2.674375966664525039e-01 -2.810161815979737576e-01 3.244817449480780769e-01
2.390000000000000000e+02 5.850971092965399293e+03 5.297901198375394216e+01 8.415298412064117883e+00 6.667113738964351910e+01 1.028039219771364010e+01 2.363044587179690570e+00 2.797681728066507834e-01 2.959073735022685336e-01 1.516412422974434127e-01
2.480000000000000000e+02 5.527881412187397473e+03 5.230899927283444839e+01 -9.013533517065432932e+00 6.691440336446832760e+01 -1.119826218771070891e+01 1.980939268804225994e+00 -5.981320695881687799e-01 -6.334773956904846681e-01 8.577487974515360936e-01
2.570000000000000000e+02 5.231934658157730155e+03 7.418091886233388266e+01 1.549262686561753632e+01 9.422056515372121055e+01 1.954405300187453776e+01 3.600494238604486252e+00 2.739992875406338513e-02 2.930175914553983380e-02 2.202524119470401776e-01
2.660000000000000000e+02 5.040181597418376441e+03 8.261326703977687202e+01 1.107559393154112115e+01 1.060006686420279323e+02 1.419288660629525722e+01 3.945413912346722007e+00 -3.935097295680027862e-01 -4.196900332513073262e-01 -5.231002145065825060e-01
2.750000000000000000e+02 5.037721532860887237e+03 1.122885343521777202e+02 -2.752908670177569128e+00 1.442330937116689427e+02 -3.524500803627317769e+00 5.255563129795068456e+00 -3.451399066590902232e-01 -3.702822622846791978e-01 3.777845729864508506e-01
2.840000000000000000e+02 4.553012161478409325e+03 1.058702221398537091e+02 2.127894987987874131e+00 1.364276020764649218e+02 2.918299910365834027e+00 6.099576470074466350e+00 2.007360778861820572e-01 2.167785831380550088e-01 2.499145806567707739e-01
2.930000000000000000e+02 4.305302446350463470e+03 1.175661309191045234e+02 5.677093220537019924e+00 1.525108407695291817e+02 7.181935285635431043e+00 7.255076683561169304e+00 5.732602030840019403e-01 6.208784090166544756e-01 -3.209199348604139246e-01
3.020000000000000000e+02 3.933473814994325494e+03 1.091516511014325772e+02 1.541016953502092113e+00 1.422745231357821467e+02 2.292994432610351740e+00 9.119537080580208510e+00 -3.642765931279643987e-01 -3.958650132883227979e-01 -5.135648766230099110e-02
3.110000000000000000e+02 3.607357810260356928e+03 1.195158011988307152e+02 6.582954118166676416e+00 1.563430308549982328e+02 8.334204925803778252e+00 1.122971559227192273e+01 6.109719581692528712e-01 6.684398949916739996e-01 -2.804469401812371143e-01
3.200000000000000000e+02 3.367876937345610713e+03 1.019889658288744414e+02 -3.113961194048073255e-01 1.347174924861060958e+02 -2.864588719533955885e-01 1.268436211193499474e+01 -4.047420735051168728e-01 -4.442279348918820592e-01 7.632301399703840528e-02
3.290000000000000000e+02 3.202135555697408108e+03 1.214013277202043639e+02 8.909854058399552912e+00 1.604050732784466788e+02 1.159776432021467407e+01 1.604507134939697366e+01 1.256066482391982264e+00 1.388044566877708608e+00 -1.057151160821204972e+00
3.380000000000000000e+02 2.845608503099504560e+03 1.040238940615153496e+02 8.129346738910701475e+00 1.385032369017581289e+02 1.097532209339171594e+01 1.560547161699543750e+01 4.611361988882186624e-01 5.144039648983042001e-01 -2.852878510045254168e-01
3.470000000000000000e+02 2.463438068346777072e+03 8.351408546689464174e+01 5.472019634711580593e+00 1.116836875881191844e+02 7.166005016201899558e+00 1.730380098530048016e+01 -9.112577814924063269e-01 -1.015766292649970204e+00 -3.774576482607737704e-01
3.560000000000000000e+02 2.362323554225716180e+03 7.411690472486225190e+01 5.691141474689347390e+00 9.972999449420733242e+01 7.685007233559947970e+00 1.842068836277628918e+01 2.080362915707867799e+00 2.335573294704966774e+00 6.825492538541058640e-02
3.650000000000000000e+02 2.214563855507989047e+03 5.351255591632084929e+01 1.007131361081639920e+00 7.269921958148329111e+01 1.605289055681476063e+00 1.675240226217342965e+01 6.897500567926985182e-01 7.794198150857213347e-01 1.727493069394533121e-01
3.740000000000000000e+02 2.063738371185404958e+03 5.879106633841946916e+01 3.644635952207964102e+00 7.952814724483570785e+01 4.956442816568273457e+00 2.240208977278888369e+01 4.110885357296411580e-01 4.652320408722123712e-01 4.471833153224229473e-01
3.830000000000000000e+02 1.916761670801507989e+03 3.215778931377457894e+01 4.963564630663634070e+00 4.414625461239374005e+01 6.800519034003425389e+00 2.254652333540970233e+01 9.239617347369193101e-02 1.055990412892874736e-01 -1.238400125103016558e+00
3.920000000000000000e+02 1.793964011797675539e+03 2.055887854582062957e+01 6.765979637019110982e+00 2.815792910017892581e+01 9.097245328383049667e+00 2.282453900438302696e+01 -2.674884680416484972e-01 -3.093690877430007591e-01 1.594340113315872998e-02
4.010000000000000000e+02 1.759060306195700832e+03 1.916368338182242059e+00 5.643597719330345264e+00 2.855159415594196837e+00 8.031017874805092660e+00 2.018008202618492319e+01 1.165686999036462002e+00 1.349390093268962421e+00 -1.522266462259439512e+00
4.100000000000000000e+02 1.728499227333725912e+03 -2.332910734897579630e+01 -4.774981133858283044e+00 -3.249252124173597167e+01 -6.605725640949184019e+00 1.913364038064466399e+01 6.139651821825702349e-01 7.171839629342727784e-01 -2.672648918647908545e-01
4.190000000000000000e+02 1.747586145068579526e+03 -3.121014950525173148e+01 3.769916306018611163e+00 -4.384216522590876508e+01 5.119440578877552106e+00 2.135382522944852113e+01 -2.783950235129908357e-01 -3.235863122462412367e-01 -1.494595601501758741e+00
4.280000000000000000e+02 1.792757288819668474e+03 -4.739864635646222268e+01 -3.182763050658569348e+00 -6.708492862254928468e+01 -4.544528394692365580e+00 1.585734747119956189e+01 -9.545160880537216785e-01 -1.124880458964384822e+00 -7.010533923780675192e-01
4.370000000000000000e+02 1.790373029979834428e+03 -5.977549126165930460e+01 5.206526316432923629e+00 -8.509250784273467616e+01 7.379309903545557603e+00 1.720285423245380585e+01 1.201672615590423820e+00 1.426924298550339198e+00 -2.102714749238964453e-01
4.460000000000000000e+02 1.901287691193074124e+03 -5.619410738033106156e+01 3.744728453464097662e+00 -8.057020528686078364e+01 5.364027348494349923e+00 1.543965572263167729e+01 -4.306134132998822861e-01 -5.149687043929159769e-01 3.619481042882539135e-01
4.550000000000000000e+02 2.066034925348485558e+03 -7.545903733894931520e+01 5.809962373037077299e+00 -1.088993333739894780e+02 8.461903224583533500e+00 1.260321125620906280e+01 1.692585273127261147e-01 2.053545977347343288e-01 7.890063023154168798e-02
4.640000000000000000e+02 2.212761335022524690e+03 -7.695188200119845590e+01 3.828630361941407045e+00 -1.121017439909206104e+02 5.621087159037245762e+00 1.356727604490773231e+01 -1.683327826172093256e-01 -2.040464797044988510e-01 -1.086318388128565626e+00
4.730000000000000000e+02 2.219699821627555139e+03 -6.992296154058382740e+01 2.043303488627900322e+01 -1.027923618667048515e+02 2.980341707768334558e+01 1.168732996562590820e+01 -1.905628739324290999e-01 -2.310610635740334429e-01 6.236383250513175547e-01
4.820000000000000000e+02 2.304914001661028124e+03 -6.793070431694646061e+01 4.212517051930102951e+00 -1.002176992589883895e+02 6.356592938020334316e+00 1.142492982033127724e+01 -2.851905466814185885e+00 -3.516341857269131843e+00 -4.148893609897025964e-02
4.910000000000000000e+02 2.394415314148210200e+03 -6.338411147799880041e+01 5.112285385112373959e+00 -9.395636796603525909e+01 7.695684736747537613e+00 8.395253684687791207e+00 -1.234963679104099654e-01 -1.588276668509411849e-01 -3.937725123510459335e-01
5.000000000000000000e+02 2.457000386332972539e+03 -5.678159543009198273e+01 8.022644085185296481e-01 -8.544433178883180346e+01 8.250017329460901383e-01 8.718443151795572277e+00 1.549947019554810401e+00 1.944047108800864843e+00 -1.963578492731256508e+00
5.090000000000000000e+02 2.624255875438420389e+03 -4.636711938062072846e+01 7.644927488783758385e+00 -7.000366312465192209e+01 1.197669110520033264e+01 9.206096533620049982e+00 -6.100839623593163896e-01 -7.662731592907435774e-01 3.133614827600434971e-01
5.180000000000000000e+02 2.592827836430881689e+03 -5.633888697856352223e+01 1.040557827421350012e+01 -8.590251363967848874e+01 1.560560468060316452e+01 6.335829883275190255e+00 -2.312499576719590166e+00 -2.947295726973303331e+00 6.462919771616834064e-01
5.270000000000000000e+02 2.607120118195930445e+03 -2.464245038145899613e+01 3.723713321629286144e-01 -3.804859795817202439e+01 5.459523355051625337e-01 5.826329100679406459e+00 2.416175771375966619e+00 3.099275235194251188e+00 -6.186083516479375932e-01
5.360000000000000000e+02 2.527363986770566044e+03 -2.853048733431287687e+01 1.068005427155263654e+01 -4.426480738371051871e+01 1.702903012385806036e+01 7.342363789044079603e+00 -8.000362135901885330e-02 -9.804861398406404527e-02 -9.543754233393621916e-03
5.450000000000000000e+02 2.510717699371659364e+03 -1.276758861159196989e+01 3.681050841943804830e+00 -1.980859510720829064e+01 5.582829471249400655e+00 8.607705902142107846e+00 -2.340121553764416829e-01 -3.066591728200831479e-01 3.730093340248094025e-01
5.540000000000000000e+02 2.585669889244975366e+03 2.783583931026818448e+01 5.379007055299358520e+00 4.366554821042601020e+01 8.519205855463148680e+00 7.977812820830326501e+00 3.920122020610131847e-02 5.512002011950725699e-02 -8.819381482184294185e-01
5.630000000000000000e+02 2.560583283383170055e+03 2.057345435784041143e+01 1.003397095215177437e+01 3.294642773755317222e+01 1.592988392950852905e+01 1.093405367477928536e+01 4.879245293340960243e-01 6.452886886668651734e-01 3.236856153270272762e-01
5.720000000000000000e+02 2.411811286970476431e+03 2.020489937468985886e+01 6.381696261440989559e+00 3.244682965065096880e+01 1.034528473657087133e+01 1.216596242078835566e+01 -7.567326470102566649e-01 -1.018760976916861738e+00 -1.242975135836346806e-01
5.810000000000000000e+02 2.399572609055264365e+03 2.381603850229864605e+01 1.753282641167677625e+01 3.877610673592781154e+01 2.802376459881564230e+01 1.516966899279842806e+01 -1.150254226351287379e+00 -1.564688493096731747e+00 -6.365091038420925829e-01
5.900000000000000000e+02 2.401226670184571958e+03 2.893525478219952163e+01 1.665330792406085081e+01 4.707834865196240770e+01 2.735030242154164171e+01 1.668089535749645691e+01 1.139361991775449612e+00 1.550346999589045094e+00 -8.585499108871630369e-01
5.990000000000000000e+02 2.243619676896640158e+03 3.359818476735208037e+01 1.494853233848253815e+01 5.587008401868882146e+01 2.488663468122238953e+01 1.845115448068845154e+01 -2.366788054746936432e+00 -3.263087483347246742e+00 1.478082572309394216e+00
6.080000000000000000e+02 2.157683786025123482e+03 3.732021055429063949e+01 -2.091514787678290688e+00 6.215463734660923478e+01 -3.129500660106629972e+00 2.215537927406991514e+01 3.017611287657544494e+00 4.193166564764654325e+00 3.356613753325481397e-01
6.170000000000000000e+02 2.151560326382488256e+03 3.738556397245974239e+01 9.651708797525410333e+00 6.277136039323016092e+01 1.610444205903080928e+01 2.242550773724747515e+01 1.025509563716485495e+00 1.446483907375487377e+00 1.933310090166262096e+00
6.260000000000000000e+02 1.977524722173829332e+03 1.282439372723434268e+01 8.120162114932840680e+00 2.176680363468011592e+01 1.345480174628222159e+01 2.656377858054545982e+01 3.164706001315553685e+00 4.484752336007371554e+00 3.506176094851853442e+00
6.350000000000000000e+02 1.976103867268915792e+03 1.680562962622165424e+00 -5.217225860424323791e-01 2.830384722507345074e+00 -2.724731924966771746e-01 3.288754012228056922e+01 -2.618857794123035654e-01 -3.573997792791711037e-01 1.039110100072104526e-01
6.440000000000000000e+02 1.863717509658034260e+03 -7.029010581053465323e+00 -3.991106623337505876e+00 -1.240405472417537958e+01 -7.146383334043985514e+00 3.075024780498213417e+01 1.191474410067285161e+00 1.737182500596205603e+00 1.635072620250052289e+00
6.530000000000000000e+02 1.865069592512293184e+03 -2.112008438073477734e+01 -8.771179285893108357e+00 -3.625623693518902257e+01 -1.555990333728101049e+01 2.958190443576416584e+01 -1.220264723720027700e+00 -1.788996316309017232e+00 -5.427685450995945793e+00
6.620000000000000000e+02 1.889902152309086659e+03 -2.529843587617281742e+01 5.656292521899080938e+00 -4.496306148182913631e+01 1.000886158954807215e+01 3.086113375349291843e+01 2.537530646070576879e+00 3.727936560266348565e+00 -3.593715387661150729e+00
6.710000000000000000e+02 1.824783972611388435e+03 -4.205035808173347078e+01 2.085909972795956691e+00 -7.552952685831593271e+01 3.967820205396599853e+00 3.595403691003289737e+01 4.770283284916855493e+00 7.109531282857994405e+00 -8.660542652045252199e-01
6.800000000000000000e+02 1.770115607311868644e+03 -6.662117433900961316e+01 8.530002924829762634e+00 -1.206951842863381898e+02 1.482757962716885203e+01 3.393608379039724099e+01 3.406853443658479641e+00 5.135571382525905726e+00 4.228788048115024623e+00
6.890000000000000000e+02 1.824978027667452807e+03 -7.728072656243935512e+01 -5.301977275272124146e+00 -1.405699564415722875e+02 -9.013925771661639885e+00 3.399064339903546283e+01 -3.896547978559548042e-01 -6.236577155446058063e-01 2.525832015491998206e+00
6.980000000000000000e+02 1.902320655162860930e+03 -9.155001888681675837e+01 1.138865872808071344e+01 -1.697006904139774406e+02 2.082651227408097938e+01 3.499307580494776460e+01 -2.530424815562631213e+00 -3.905357319059123977e+00 2.175614421602543036e+00
7.070000000000000000e+02 1.944931698745292806e+03 -1.022270894942863606e+02 1.913662998504379686e+01 -1.907070034949477986e+02 3.554916873961427370e+01 3.657938048063849124e+01 -1.240996573129212965e+00 -1.926826851305965649e+00 1.510570549224803827e+00
7.160000000000000000e+02 1.957312091681656284e+03 -1.101400274234165977e+02 -7.576439134750343030e+00 -2.084444074486083309e+02 -1.399867515713156507e+01 3.697368318141920440e+01 7.220114474900365842e+00 1.140692012133341215e+01 2.389816398917975704e+00
7.250000000000000000e+02 2.013643379121253702e+03 -1.249866697885751989e+02 2.666912660050538175e+00 -2.384675565705576616e+02 4.929264928950953362e+00 3.577412850661340826e+01 3.264346192625675158e+00 5.212567082224386361e+00 -4.208826310060541642e-01
7.340000000000000000e+02 2.063788917420339203e+03 -1.324155059482165768e+02 8.835872671438069759e+00 -2.560899335662477370e+02 1.699150247727722274e+01 3.280958678930706185e+01 1.560987261419595429e+00 2.518140698636807784e+00 1.463837485190182530e+00
7.430000000000000000e+02 2.207725085898115594e+03 -1.219878904004201274e+02 7.226090938633664251e+00 -2.381709501351059544e+02 1.443754786383569666e+01 2.471759585642940493e+01 -2.219329466720712851e+00 -3.619602125374878465e+00 1.159074453997499310e+00
7.520000000000000000e+02 2.273918033232014750e+03 -1.232489745491255491e+02 1.388672794475288086e+01 -2.443759874442019111e+02 2.739343974814244120e+01 2.987796066926658511e+01 -2.329708480694014483e+00 -3.847168335814884266e+00 4.076609363597265556e+00
7.610000000000000000e+02 2.329001208602795487e+03 -1.202056491748720788e+02 1.950153962175461686e+01 -2.410197726765588015e+02 3.850962720529206251e+01 2.050344516851234999e+01 9.657529069272063893e+00 1.618160046369213489e+01 4.682937581972941743e+00
7.700000000000000000e+02 2.355756207856114543e+03 -1.132351394091692214e+02 1.307005591255696686e+01 -2.283972381234052591e+02 2.715446161910093181e+01 1.664447392430030703e+01 -8.774989246314219837e-01 -1.422005084545095777e+00 3.664825632873699668e+00
7.790000000000000000e+02 2.347360742271172512e+03 -8.115766128491956977e+01 1.097073530375252304e+01 -1.678268735999704404e+02 2.228238900343361806e+01 2.297135576095817200e+01 2.033222856211073903e+00 3.519083442401940154e+00 -2.171239948976054990e+00
7.880000000000000000e+02 2.481598828751131350e+03 -1.020906933921708770e+02 -8.144284218453684332e+00 -2.111926460031515091e+02 -1.710023417449680849e+01 2.122610289747596823e+01 -1.317243346449276375e-01 -2.111191265315753851e-01 -3.976606835340654178e-01
7.970000000000000000e+02 2.462684574866896128e+03 -7.563276126272381816e+01 1.063574661501611729e+00 -1.587335581245531841e+02 2.640162575841061621e+00 1.378488415598326711e+01 -4.714855839860739195e+00 -8.241657205724390423e+00 -3.175390827316756148e+00
8.060000000000000000e+02 2.519082129675644410e+03 -6.473828977357071324e+01 1.571441407669437673e+01 -1.380846552680234822e+02 3.260486008476188147e+01 2.166805231764215733e+01 -8.636805617024760906e+00 -1.535145499271787095e+01 -1.415908070029772592e+00
8.150000000000000000e+02 2.592119812862286835e+03 -5.072029505560342955e+01 7.493692081793771997e+00 -1.102056914068743509e+02 1.617153429764344708e+01 1.662271825752954513e+01 1.048203689184504128e+01 1.884257278125379287e+01 -5.472250249117752929e+00
8.240000000000000000e+02 2.526144899309932498e+03 -4.564133005068813986e+01 3.695844566651988128e+00 -9.937153820733946930e+01 8.098064777527294922e+00 1.259405856341346208e+01 3.969884716748623532e+00 7.256044451908358006e+00 1.591538976988455589e+00
8.330000000000000000e+02 2.520557329571607170e+03 -9.822003620715756611e+00 1.486162811020009045e+01 -2.113762690384611531e+01 3.363920768320117105e+01 1.821001993493776894e+01 1.020527493449343348e+00 1.855469043122713657e+00 6.543496677422878882e+00
8.420000000000000000e+02 2.513634599178365079e+03 -8.045179011606258257e+00 2.166659400770348398e+01 -1.805356697057925430e+01 4.751725884396953603e+01 1.026496102617499240e+01 -1.468491746720705482e+00 -2.729551774543629072e+00 -1.250726676603402421e+00
8.510000000000000000e+02 2.369628137631114441e+03 5.079669561960845847e+00 2.804136828065384179e+01 1.091765196294284479e+01 6.380578004120665270e+01 1.122447270782903495e+01 4.605949603834120332e+00 8.730041802382821459e+00 8.607389014719490916e-01
8.600000000000000000e+02 2.365815282678600852e+03 7.044744210812921459e+00 2.283950657722020328e+00 1.698467304985906878e+01 6.386337833948920739e+00 1.199292866998856866e+01 1.362571446878178216e+00 2.584323911785208150e+00 2.354912522470434588e+00
8.690000000000000000e+02 2.275991664748099083e+03 3.901735963857012024e+01 1.126957796808424916e+01 9.120676778935836637e+01 2.574957807984171509e+01 1.758225156857225002e+01 -5.850172151548054700e+00 -1.133305559753642910e+01 9.248389548259700277e+00
8.780000000000000000e+02 2.170735405182172599e+03 4.669880186834532765e+01 2.471858208994265382e+01 1.097889243508214037e+02 5.887289332764652983e+01 1.473584271386480538e+01 7.748915677599181595e-02 7.534404798259330960e-02 1.080361623728371967e-01
8.870000000000000000e+02 2.089443155803469836e+03 3.278207796169757415e+01 2.565571732303722285e+01 7.978269829400450419e+01 6.172367492958036195e+01 1.553970884227220850e+01 -2.067404469642254661e+00 -4.171111864957091520e+00 7.820369390323509862e+00
8.960000000000000000e+02 1.946773680724347514e+03 7.046568749276029564e+01 3.267014370121726685e+00 1.711571993948460886e+02 8.350596481339493948e+00 2.363706782862820432e+01 -7.329571206134293249e+00 -1.487988807205021757e+01 1.282118136746695747e+01
9.050000000000000000e+02 1.857978215534866195e+03 6.537696790241676581e+01 1.855608805944384443e+01 1.616096037872034685e+02 4.612224457778813047e+01 1.983477115519909262e+01 7.667425439124637698e+00 1.581728156976935118e+01 -2.098360003139041474e+00
9.140000000000000000e+02 1.779138782064758288e+03 7.760797788087950266e+01 4.337528178438430615e+01 1.946961018099930811e+02 1.073295981570682471e+02 2.530314247591947208e+01 1.434719634692067736e+01 3.002402483518284271e+01 -4.351816503515667733e+00
9.230000000000000000e+02 1.607385204438579649e+03 6.525162663260782381e+01 9.530305376304065490e+00 1.667830246711144753e+02 2.453936225702596374e+01 2.898881916511900769e+01 5.138513000579490786e+00 1.084678440676276523e+01 1.247016404920968879e+00
