# l Dl_TT Dl_TE Dl_TB Dl_ET Dl_BT Dl_EE Dl_EB Dl_BE Dl_BB
2.390000000000000000e+02 5.792259381255618791e+03 5.147417581056046743e+01 9.007962293174754720e+00 5.584153024331831006e+01 9.776661537981183869e+00 1.751967050246416857e+00 4.257448635388325076e-02 4.572249272634176798e-02 -7.205923888115080278e-02
2.480000000000000000e+02 5.451624826929444680e+03 4.951271218975413291e+01 -7.510114049345961718e+00 5.404405221942170812e+01 -8.199695815195081394e+00 2.519646256204090662e+00 -3.099238132472207918e-01 -3.380195027465895397e-01 -7.536814626101621950e-02
2.570000000000000000e+02 5.243144574124010433e+03 7.325092085986280210e+01 1.435935964898741624e+01 8.045928025500320757e+01 1.576817697495608428e+01 3.437462374101214024e+00 5.079635001449713666e-02 5.591797780754004243e-02 1.395552726251278186e-01
2.660000000000000000e+02 5.103946567049466466e+03 8.438083699713307340e+01 1.123098496878450270e+01 9.327880003937849551e+01 1.240658845176717406e+01 3.904196762297707402e+00 9.408118396143298756e-02 1.043209107572036221e-01 2.686085800105102450e-01
2.750000000000000000e+02 5.113280289196124613e+03 1.148078120031198779e+02 -1.037656675006909807e-01 1.277628484988017306e+02 -1.210076463357331183e-01 5.253457513834703718e+00 -5.651539527191504764e-01 -6.283898446726161602e-01 -4.037818858727643678e-01
2.840000000000000000e+02 4.565039740119917951e+03 1.067654741602763693e+02 4.774859092949057526e+00 1.196496434954559476e+02 5.369406848653034636e+00 5.930143990265543508e+00 7.313474082105329011e-01 8.206042097156598381e-01 -1.752527640614401083e-01
2.930000000000000000e+02 4.390613707880333095e+03 1.154043406028196586e+02 4.386211275461229242e+00 1.302557646636358584e+02 4.950461862934527169e+00 8.275843718930659065e+00 -6.499286703944513743e-02 -7.279162143636846993e-02 4.678827246128415829e-01
3.020000000000000000e+02 3.954538507043359914e+03 1.139026052882978348e+02 6.318328861091585757e+00 1.295010666140310605e+02 7.184990322219580783e+00 9.216147925119976492e+00 3.434383970672605924e-01 3.913678377340002457e-01 -1.710988314420458789e-01
3.110000000000000000e+02 3.668271786917212921e+03 1.186321904158806149e+02 7.919698113624666469e+00 1.359329779787387338e+02 9.064666152709335734e+00 1.090133712657965503e+01 -3.021959621014769226e-02 -3.417932027238649445e-02 6.977800889382531624e-01
3.200000000000000000e+02 3.433924114033178284e+03 1.100494981128989735e+02 2.476867660803895033e-01 1.270815758690685016e+02 2.691898491812769745e-01 1.229475660524418501e+01 -8.144988059022995053e-01 -9.382319454663785585e-01 1.177958333836909149e-01
3.290000000000000000e+02 3.197969960226344028e+03 1.199125137970327870e+02 7.233386503945611778e+00 1.395545565560089472e+02 8.405170517583453460e+00 1.550145797192684327e+01 -4.473010911058871719e-01 -5.207367721123641324e-01 2.188206687592349486e-01
3.380000000000000000e+02 2.867441831334531798e+03 1.019425661399309604e+02 1.351218347880073445e+01 1.196674185890162789e+02 1.586283697520245006e+01 1.616200162633542092e+01 8.375602871407780148e-01 9.828145617953413238e-01 6.436909479701742320e-01
3.470000000000000000e+02 2.518142685480295313e+03 8.113226209327839911e+01 3.571429128442527468e+00 9.603724708267068877e+01 4.223342832404414438e+00 1.568453153479237372e+01 -5.275380750689113718e-01 -6.229556009274972439e-01 4.678709978363175259e-01
3.560000000000000000e+02 2.383360679811819409e+03 7.707997005547002800e+01 4.117274109080512723e+00 9.204934711726075136e+01 4.915434226498097914e+00 1.902117588962401484e+01 2.080424166921777118e-01 2.485042257142774935e-01 -7.092091686074281087e-01
3.650000000000000000e+02 2.214194543792012155e+03 5.115069042091397478e+01 -7.473861709347447979e-01 6.160038657519429250e+01 -8.920923460220330226e-01 1.831722386005196057e+01 -6.141983537332721399e-01 -7.397671149155793380e-01 -4.232150279087728562e-01
3.740000000000000000e+02 2.061439740928106403e+03 5.335250792019905930e+01 6.809661293388177938e+00 6.486881952874111334e+01 8.260860844672169634e+00 2.076555586579662815e+01 -3.342013887897695712e-01 -4.093699125456490839e-01 1.016032602298348131e+00
3.830000000000000000e+02 1.914973323745176458e+03 3.346585144600548034e+01 6.204166562830737419e+00 4.105732918561477618e+01 7.603101239097887820e+00 2.263586293480281242e+01 9.376754501783288731e-01 1.149478942576072082e+00 4.231879514847491919e-02
3.920000000000000000e+02 1.812798872563741725e+03 1.898250547051593173e+01 5.509782346803650199e+00 2.353526488855702326e+01 6.840052004194669522e+00 2.230192072660408797e+01 2.998737148961354987e-02 3.691186321328102093e-02 5.175153717960186972e-01
4.010000000000000000e+02 1.760191991853899026e+03 -2.347758528485778928e+00 4.431430694855167829e+00 -2.897633749752809962e+00 5.545091059236311182e+00 2.167249299265163742e+01 -1.261346387812060377e-01 -1.575616754093064065e-01 9.874618510398612825e-01
4.100000000000000000e+02 1.760772469328653870e+03 -2.289092690222524595e+01 -3.773849209911309455e+00 -2.891221021622344267e+01 -4.750774249715757236e+00 2.010826953199656941e+01 1.055619102029143885e+00 1.332011167632408011e+00 9.953508697119803905e-01
4.190000000000000000e+02 1.758659603114443826e+03 -3.109386898805094290e+01 6.926682047091037298e+00 -3.969494573491883926e+01 8.844442143135649914e+00 1.929463412034666447e+01 2.336037006904600200e-01 2.981113535633843070e-01 1.383690607353688540e+00
4.280000000000000000e+02 1.797875538576828831e+03 -4.539807665720475427e+01 -2.259541862680515933e+00 -5.856557313123212793e+01 -2.920215834784487985e+00 1.991551538353157014e+01 -5.706184407145605819e-01 -7.376229712395034888e-01 4.342211708145484739e-01
4.370000000000000000e+02 1.795570610412719134e+03 -5.821548171529892812e+01 1.118144401991982129e+01 -7.591919372789979548e+01 1.456070625130587715e+01 1.976175776727330913e+01 -7.693135221114577593e-01 -1.005556596821274518e+00 -2.910357527234010977e-01
4.460000000000000000e+02 1.887251493375179280e+03 -5.874079596268021675e+01 5.358854022011216856e-01 -7.743579608579929641e+01 7.243035299951103845e-01 1.809868522573231076e+01 5.775008928363050131e-01 7.603466549439220623e-01 1.913153196016279256e-01
4.550000000000000000e+02 2.074653778964168396e+03 -7.427914082110281413e+01 4.294701432597075375e+00 -9.900421465001110732e+01 5.753265783136342293e+00 1.632142856556473021e+01 2.595209157748298301e-01 3.500316571384772812e-01 1.906122651624843067e+00
4.640000000000000000e+02 2.248896416466761366e+03 -7.851599994310178943e+01 3.589492118918436780e+00 -1.058732184967627177e+02 4.808013900210481140e+00 1.402548397388190438e+01 -4.441093862316267127e-01 -5.955226873449110947e-01 1.250119550098242494e+00
4.730000000000000000e+02 2.206852925129483538e+03 -7.247687678312125570e+01 1.247531774006256455e+01 -9.883596935394149341e+01 1.702585280889444519e+01 1.169212870388208003e+01 -9.236899200455879200e-01 -1.266102751143507676e+00 2.286807850714520640e+00
4.820000000000000000e+02 2.353052603037135214e+03 -7.451889343210899597e+01 5.587786814896259280e+00 -1.028584958527536770e+02 7.731246767184497770e+00 1.022464039447922879e+01 -3.154357599232306963e-01 -4.387066908360962580e-01 -3.453492594621732636e-01
4.910000000000000000e+02 2.444497708099055217e+03 -6.169793905943302548e+01 2.865797676586035792e+00 -8.621465743340394283e+01 4.001019260877850314e+00 1.003401867080116894e+01 -2.959291856109882879e+00 -4.140774407339510077e+00 -1.426955174193987770e-02
5.000000000000000000e+02 2.475047344540170343e+03 -5.728241973672062670e+01 3.263646521616406115e+00 -8.093790726178821160e+01 4.619640094331385782e+00 8.511730843653943168e+00 -2.382511227273934606e-01 -3.472183302372295888e-01 1.111288073916918195e+00
5.090000000000000000e+02 2.604429344491798474e+03 -4.401916303590374469e+01 5.129228308453739338e+00 -6.302521237360238615e+01 7.332214992607774207e+00 8.616137540272015727e+00 6.883838678499223374e-01 9.799558326368464911e-01 7.139823848374454718e-01
5.180000000000000000e+02 2.583827071520101526e+03 -4.891152292780237332e+01 6.135472324222330798e+00 -7.089826796966359268e+01 8.905203860645640290e+00 7.698069696138018614e+00 4.875457044321049316e-01 7.046987057750926375e-01 -3.119975553004645796e-01
5.270000000000000000e+02 2.603662032759659269e+03 -2.619678398148164788e+01 -4.237236579257382729e+00 -3.848593239953451217e+01 -6.220451802485724713e+00 6.214336019542244571e+00 4.068275087256023048e-01 5.902477800740115743e-01 1.907405673828140191e+00
5.360000000000000000e+02 2.550476692872726744e+03 -2.719250610437609339e+01 6.554763163771609058e+00 -4.043210227890084951e+01 9.746345562133203799e+00 9.810581566219374494e+00 1.323864255676888702e+00 1.967028214776543660e+00 2.726429809838222695e+00
5.450000000000000000e+02 2.548176661255353793e+03 -1.262810730492083877e+01 -4.426329680306622549e+00 -1.902640125775944924e+01 -6.642503118732368428e+00 9.009109893839257310e+00 -3.946509873236573873e-01 -5.807818097018946357e-01 1.726663418785731707e+00
5.540000000000000000e+02 2.594437195807729950e+03 2.070008977763778546e+01 4.942507356984227052e+00 3.169474123599535886e+01 7.603873585919599165e+00 9.386594629038215842e+00 -3.228797940085600254e-02 -4.960433778251290698e-02 -4.505848747964833478e-01
5.630000000000000000e+02 2.573579858408805649e+03 1.746743785494397727e+01 1.014723705002304399e+01 2.704637358512296430e+01 1.570536284764362911e+01 6.933000411777698879e+00 5.784317207661862636e-02 9.393138781215210065e-02 1.961269101149120786e+00
5.720000000000000000e+02 2.438209448443323254e+03 1.872243423390580475e+01 2.842651016011926934e+00 2.943201228955574322e+01 4.444972461087195903e+00 1.351116032908116438e+01 -2.982504662032162912e+00 -4.681531654591308822e+00 1.467786848143155076e+00
5.810000000000000000e+02 2.438368160009518306e+03 2.521929080204789031e+01 6.504577084048417390e+00 4.016254943659692600e+01 1.037767810834534288e+01 1.570632325443138022e+01 1.176367596781266123e+00 1.876305391323531913e+00 -6.249785550654523014e-01
5.900000000000000000e+02 2.402121671827544560e+03 2.995974727367553925e+01 1.285189695938822751e+01 4.842934251786393673e+01 2.079888714047530840e+01 1.653678256163068383e+01 2.600866945738394165e+00 4.217744193042389789e+00 1.827329566278811823e+00
5.990000000000000000e+02 2.233470742345021790e+03 2.971262186909744329e+01 1.308034852545396554e+01 4.870932635555332268e+01 2.151442336927132359e+01 1.797819385618322485e+01 -1.210549262348908472e+00 -1.978830732407329096e+00 2.376607170760892451e+00
6.080000000000000000e+02 2.150123242327158550e+03 3.644735337454203261e+01 3.083584858455805655e+00 6.068751176955704096e+01 5.183752482739405920e+00 2.405039972135808668e+01 -4.986827881672042939e-01 -8.383585222514310376e-01 1.254246695210001761e+00
6.170000000000000000e+02 2.167083566762145892e+03 3.544318658892081686e+01 7.850794618817437787e+00 5.983897851812022139e+01 1.328501952569334144e+01 2.793945346765518423e+01 -1.799386761860097161e+00 -3.044528812789115690e+00 2.868013451896350041e+00
6.260000000000000000e+02 1.977500557248499263e+03 1.084652447806099040e+01 1.030209190907254069e+01 1.862099029225129598e+01 1.765172555845302682e+01 2.254023459781583938e+01 2.137213181581126165e+00 3.643356390638040843e+00 -9.823639243049462344e-01
6.350000000000000000e+02 1.963293455067752802e+03 3.589189001552231861e+00 -5.000628062855372313e-01 6.286611436773317685e+00 -9.113331882450056431e-01 3.094396965877268002e+01 1.993840080673145554e+00 3.495846534852927956e+00 -7.259163627057819701e-01
6.440000000000000000e+02 1.890197814516711787e+03 -2.912079417739512621e+00 -1.752572247912161041e+00 -5.097775844517176580e+00 -3.052472574904181002e+00 3.252342484638759146e+01 6.619751344398303594e-01 1.163729298477815588e+00 -1.404884349672230304e+00
6.530000000000000000e+02 1.881943635483509979e+03 -2.020911092643229168e+01 -1.064181906045261172e+01 -3.636595231891669755e+01 -1.907517092551929139e+01 3.557690345025544332e+01 1.173612731547898136e+00 2.097728990286114481e+00 -1.495562474537124542e+00
6.620000000000000000e+02 1.877936466395616890e+03 -3.322347046845918328e+01 5.156403366773712804e+00 -6.075366588167407400e+01 9.365559353639852702e+00 3.321011982681708474e+01 3.169167299985610420e+00 5.808529706541520454e+00 4.914132483366707715e-01
6.710000000000000000e+02 1.851401615244134746e+03 -4.119358987379413861e+01 -1.284014501602618985e+00 -7.650625097493282567e+01 -2.390015473580622274e+00 3.415024748846047231e+01 4.977303926183551663e-01 9.182532136444360171e-01 1.900226023952217513e+00
6.800000000000000000e+02 1.794707233625333402e+03 -6.945207157542778020e+01 6.874149636110148620e+00 -1.310948058837605572e+02 1.297691239312749900e+01 4.172766649175115106e+01 2.002506957936991849e+00 3.752423223952256137e+00 3.811599375020477964e+00
6.890000000000000000e+02 1.852547127204403068e+03 -8.537904228152900998e+01 1.137816377966019310e+00 -1.639987168646468660e+02 2.196778694734558446e+00 3.989196848933325157e+01 2.436160611386227970e+00 4.692839541523174063e+00 -3.084999066603613560e+00
6.980000000000000000e+02 1.915899257914879854e+03 -8.772079989828949920e+01 1.090666217512285385e+01 -1.712857922760740053e+02 2.132894274290858760e+01 3.963023140260211363e+01 1.203211779905802720e-01 2.328654273727279456e-01 -1.179935707391478239e+00
7.070000000000000000e+02 1.922876124502560742e+03 -1.025351476482350250e+02 1.276626590022516972e+01 -2.036900190581030756e+02 2.542742222858258572e+01 3.293808346119683961e+01 1.174295606618832366e+00 2.314426545279845815e+00 -1.435804178053826874e+00
7.160000000000000000e+02 1.939650127136817900e+03 -1.004350348049247259e+02 -4.804377942585677630e+00 -2.030898455568768668e+02 -9.808363215225277543e+00 3.621229694497806406e+01 7.182990286550690939e+00 1.452761103371798512e+01 1.367336395907531310e+00
7.250000000000000000e+02 2.029861760059086919e+03 -1.225830995135578547e+02 7.509564558505818610e+00 -2.523309423154206854e+02 1.549431949719159896e+01 3.707313733352368246e+01 -4.147451606469429564e+00 -8.538482242385789789e+00 -7.836886996220338908e+00
7.340000000000000000e+02 2.085039468113217936e+03 -1.342222680337995371e+02 8.201569155577839609e+00 -2.813421325597689133e+02 1.714296961340295766e+01 3.437873892520823205e+01 -4.241765795772187708e+00 -8.932389765248075264e+00 8.329237423307916943e-01
7.430000000000000000e+02 2.220411296710914485e+03 -1.236896313410812240e+02 5.344559556654377097e+00 -2.638742386254496637e+02 1.144249201595377130e+01 2.834384696581613738e+01 -4.607389753197574045e+00 -9.862062223302640263e+00 1.565577013680529150e-01
7.520000000000000000e+02 2.302886648746721221e+03 -1.336630693438891626e+02 1.988101262931995450e+01 -2.904969641632953312e+02 4.315762617047849403e+01 2.248962414446785374e+01 -3.726729189324919922e+00 -8.095024381385677259e+00 9.323533173093435655e-01
7.610000000000000000e+02 2.390241627296517890e+03 -1.173014272142519161e+02 1.958745696377156520e+01 -2.595897763297134588e+02 4.304795463107988240e+01 2.422209129824346974e+01 4.717714473393793462e+00 1.044517157921958450e+01 -4.242631466787870065e-01
7.700000000000000000e+02 2.390799033546926694e+03 -1.119891391679197739e+02 1.353408865386285775e+01 -2.526204209087119352e+02 3.060266264316126339e+01 2.077469161141165443e+01 -2.592180323759136762e+00 -5.809895521296819965e+00 1.985648261233485812e-03
7.790000000000000000e+02 2.396565177856234186e+03 -8.442866984962792287e+01 1.579500993091762773e+01 -1.939767091920337805e+02 3.632523228838168450e+01 1.615237297835267327e+01 4.766990563444264417e+00 1.092429498918571085e+01 3.918170281264374388e+00
7.880000000000000000e+02 2.523082458402058819e+03 -1.087710749045622265e+02 -2.040800564475957035e+00 -2.548130601991112769e+02 -4.852761268513350323e+00 1.870103592456926478e+01 -5.677104498619574002e+00 -1.335560807416097440e+01 -4.653675986860801861e-01
7.970000000000000000e+02 2.515333531249811585e+03 -8.235551974906442751e+01 1.217417216343785213e+01 -1.966433190601111960e+02 2.887487885218743244e+01 1.211383071836076475e+01 -1.119278066300779972e+00 -2.643686764746441042e+00 2.203999095997857816e-01
8.060000000000000000e+02 2.533784132933604724e+03 -7.269454731080573140e+01 2.295817661164372225e+01 -1.771229653622097260e+02 5.598047244776144993e+01 1.713195572364845631e+01 3.318923279464991438e+00 8.105629752352109918e+00 4.445792179780332809e+00
8.150000000000000000e+02 2.585852253450591434e+03 -4.671554051204145708e+01 1.674846239529140490e+01 -1.163034722622933828e+02 4.168777788706246668e+01 1.551764518309261476e+01 1.629040712155606307e+00 4.050139158829982655e+00 7.355967825073359556e+00
8.240000000000000000e+02 2.563910017437059651e+03 -5.581760987839741261e+01 1.651280357523255971e-01 -1.413907437164503165e+02 9.811666675379784874e-02 1.856171129778756779e+01 -1.335282821976762513e+00 -3.328609634975562948e+00 9.637696079794252357e-01
8.330000000000000000e+02 2.538633783381891590e+03 -2.181257007242118817e+01 1.866350712758861619e+01 -5.630407201989397237e+01 4.816167841618609202e+01 1.030921961368805029e+01 2.155711584566068151e+00 5.658239114878749199e+00 1.876200053466363649e+00
8.420000000000000000e+02 2.543080129667009260e+03 -8.796824076840973561e+00 2.728667234948580145e+01 -2.339105886109116739e+01 7.205938388085461099e+01 1.877845277040911753e+01 4.001514038973531306e+00 1.062985457382637655e+01 2.274374501600086251e+00
8.510000000000000000e+02 2.431874179279119289e+03 -7.106677961765411666e+00 2.111141459652826313e+01 -1.941689657803387803e+01 5.689494349419793195e+01 1.111406715690620040e+01 1.057079627501492203e+00 3.023985056057867382e+00 4.172562630073808343e+00
8.600000000000000000e+02 2.391098030321027636e+03 3.088093606425854620e+00 6.088257732510336417e+00 8.791662260116774874e+00 1.703281997273339599e+01 1.750525108673025798e+01 -7.469421779660508076e-02 -1.228774246574223100e-01 1.274322490160856525e+00
8.690000000000000000e+02 2.260922103744513606e+03 3.393519866319093126e+01 9.558164189956094958e+00 9.541339898581385626e+01 2.674758655813258201e+01 8.630276806325992922e+00 9.039770842741169377e-01 2.571988199853752821e+00 3.567194782060387204e-01
8.780000000000000000e+02 2.211173562467414740e+03 5.541624664252984189e+01 2.620318520042977894e+01 1.590887266131491344e+02 7.526871029014728265e+01 2.134923611545719169e+01 2.286919954151025003e+00 6.593145228917569156e+00 2.023911920183165680e+00
8.870000000000000000e+02 2.115419961594381675e+03 3.885526056198178679e+01 2.850498007304215875e+01 1.144789737748625811e+02 8.450593284660691040e+01 2.507506140976666131e+01 4.016889972428734801e+00 1.192463335092446641e+01 -6.427667016299884573e+00
8.960000000000000000e+02 1.988274554316043350e+03 7.312882619762234526e+01 -1.405711607395502938e+00 2.195200449630737012e+02 -4.079632695563055300e+00 1.862096341513741393e+01 -9.460945722750080833e+00 -2.833189682616647787e+01 -2.245244106008138729e+00
9.050000000000000000e+02 1.906950494972539445e+03 6.446067440361838408e+01 2.116455251001387694e+01 1.981521197907639475e+02 6.477449241522121781e+01 2.243475239438275892e+01 -3.714822374560971863e+00 -1.143404714298009139e+01 1.770485488738861024e+00
9.140000000000000000e+02 1.786978128480505347e+03 6.370330085998031677e+01 4.144556419573491013e+01 1.998963037266171057e+02 1.303009713549407138e+02 2.042651615848614455e+01 5.588747899939164654e+00 1.754427262411637045e+01 7.543650108114666741e-01
9.230000000000000000e+02 1.667982457074371951e+03 7.593317653668685807e+01 -7.181721907960119999e+00 2.439520467347058172e+02 -2.290855979055840663e+01 3.844361101152097149e+01 4.555144144284486885e+00 1.489396828710805920e+01 -1.986938210361891777e+00
