# l Dl_TT Dl_TE Dl_TB Dl_ET Dl_BT Dl_EE Dl_EB Dl_BE Dl_BB
1.310000000000000000e+02 3.687677050044419957e+03 -4.036288011671326359e+01 -2.171280567553424579e+00 -4.710245052181770831e+01 -2.566831738461010204e+00 1.502929203355462207e+00 1.073533138533296349e-01 1.087032082253893417e-01 2.035418342070314524e-01
1.400000000000000000e+02 4.213603406325220021e+03 -4.871272213887978353e+01 -1.447921007775302638e+00 -5.664633723797184928e+01 -1.713319319980123767e+00 1.565163031939594829e+00 2.041158528868441957e-01 2.067703606615548251e-01 7.758498104129077366e-02
1.490000000000000000e+02 4.240421863091661180e+03 -4.785341588093105969e+01 -1.652006531002233602e+00 -5.627176919713446779e+01 -2.147699628870519017e+00 1.431381166190928589e+00 5.765874277001054732e-02 5.850579302715452901e-02 -1.160901368529743127e-02
1.580000000000000000e+02 4.775425704539077742e+03 -5.019611130774956109e+01 -9.315700736714498831e+00 -5.858007835712263756e+01 -1.009947515078642333e+01 1.324793149514672974e+00 -2.026957870391181069e-02 -2.073958439797360734e-02 -9.953153949007534362e-02
1.670000000000000000e+02 4.943646465280555276e+03 -4.342346750295439506e+01 1.670712487128587220e+00 -5.116819720038088093e+01 1.668348134822936979e+00 8.961980595175637054e-01 -3.639476675611220124e-01 -3.708010277806171873e-01 2.544033589406323459e-02
1.760000000000000000e+02 5.039716199490437248e+03 -3.965958245110385150e+01 8.703846437429755278e-01 -4.651781568016469492e+01 1.004564057898115870e+00 7.678677620743221688e-01 -2.824641550880792051e-01 -2.883402395711917032e-01 1.287401851855014268e-01
1.850000000000000000e+02 5.320071388793884580e+03 -3.120441840824945245e+01 2.050836144199230660e-01 -3.683569569486761708e+01 1.925284965659298519e-01 1.207346972409174768e+00 -1.153398460216842475e-01 -1.180976349791887509e-01 4.838135070331431864e-01
1.940000000000000000e+02 5.459913287419331027e+03 -1.403541723159195698e+01 1.161189659085116732e+00 -1.713600672254795754e+01 1.704968117984885234e+00 8.190297117770518609e-01 9.363930595046171534e-02 9.579629715144862001e-02 4.861580982008661400e-01
2.030000000000000000e+02 5.570429818245801471e+03 -1.464952900551383053e+00 5.584527459645464376e+00 -2.263538968122565720e+00 5.828360425750425122e+00 1.176898597206654573e+00 -6.817839965499388572e-04 -5.412242654628282405e-04 2.522661578423757156e-01
2.120000000000000000e+02 5.791231184636633770e+03 2.503878373264888157e+00 -1.059198496269713274e+01 3.737675626839011667e+00 -1.177157373628144477e+01 1.499050534294535053e+00 -6.838133485123889521e-01 -7.041447228437989203e-01 3.912448392992617929e-01
2.210000000000000000e+02 6.000676934626917500e+03 2.063538178100921883e+01 -5.752054312737620023e-02 2.451606750171595195e+01 -8.297750643146629690e-01 1.470662157916669432e+00 -2.610225665316594917e-02 -2.708041063611786592e-02 1.642860315865718457e-01
2.300000000000000000e+02 5.683032658423506291e+03 3.260017528519573204e+01 -1.020544661963368860e+01 3.839429800916762048e+01 -1.161499988081227919e+01 1.443576292511073778e+00 -2.890669411290280322e-01 -2.992620300314333681e-01 -2.589812032044971346e-01
2.390000000000000000e+02 5.859401683795617828e+03 3.862612496071268708e+01 -2.836694818040877308e+00 4.689871755433067335e+01 -3.518077049074687768e+00 1.754490780166119812e+00 -4.835613137695969899e-01 -5.015929610448763842e-01 2.877579571802814651e-01
2.480000000000000000e+02 5.520474061005599651e+03 5.491079218185797117e+01 5.960204871449082731e+00 6.616109864109137106e+01 6.685897854118986849e+00 3.551288732029910911e+00 2.221829311750908587e-01 2.313866010963110398e-01 7.061996932600983490e-02
2.570000000000000000e+02 5.263879033689558128e+03 7.246557789517997605e+01 5.629304739225967635e-01 8.745409555532063450e+01 7.525883394144758931e-01 3.010129660435528987e+00 -2.835621847301541543e-01 -2.955491544057021747e-01 -2.082292763984411599e-01
2.660000000000000000e+02 5.023683921525225742e+03 8.790667348409478166e+01 -2.483506987562976054e+00 1.065994505188313042e+02 -2.796283741576609305e+00 3.984017961165272403e+00 4.340419839208867203e-01 4.550042000950618171e-01 4.580656340757371936e-01
2.750000000000000000e+02 5.003440803234820123e+03 1.043137076177151670e+02 -1.458796808372940790e+00 1.259313369955835782e+02 -1.686643717845382584e+00 4.705976086292981364e+00 -3.348631127621878173e-02 -3.480064402885248848e-02 2.410923287928327108e-01
2.840000000000000000e+02 4.587695844179217602e+03 9.857735575996208865e+01 4.408395832182863572e+00 1.212088925136578013e+02 5.080831286925178603e+00 6.263142642127845328e+00 2.723803592336380697e-01 2.868974617447455078e-01 4.722138682672550325e-01
2.930000000000000000e+02 4.321481178746850674e+03 1.203092445746608803e+02 1.071101699762160964e+00 1.460929987810399950e+02 1.383002709549556064e+00 8.133278051594832192e+00 -1.076364635188396986e-02 -1.100826856806872735e-02 -4.410185284631051861e-01
3.020000000000000000e+02 3.940579524654327543e+03 1.195507477587847092e+02 -7.876587718458879506e-01 1.467117774106915249e+02 -5.956568477119543736e-01 1.025674616660475280e+01 -2.092078079457607709e-01 -2.213789467628382857e-01 8.344495169795949074e-01
3.110000000000000000e+02 3.612732156033083356e+03 1.236050946316294699e+02 2.194066589917566645e+00 1.519209589005207874e+02 2.322197033680775125e+00 1.106703379272515342e+01 -4.756766772143884367e-03 -4.477794111881649997e-03 -4.382394111129953029e-02
3.200000000000000000e+02 3.382119377230214468e+03 1.230392090669184455e+02 -3.443270099609188506e+00 1.514878112158566523e+02 -3.712217555833503546e+00 1.447691459714439333e+01 -2.551391172234224181e-01 -2.721714483382982608e-01 1.051065844793557247e-01
3.290000000000000000e+02 3.208215210121630207e+03 1.097151136652400396e+02 4.854013619638659627e+00 1.367719490281192805e+02 5.262037940372858991e+00 1.507431040191380589e+01 9.554871753620953756e-01 1.022785208310934779e+00 8.692666595708495869e-01
3.380000000000000000e+02 2.829602454740122994e+03 1.105790139866968929e+02 -2.141242165861697799e+00 1.369716120274020454e+02 -2.418588614878335097e+00 1.561000610465651661e+01 3.610213836931763232e-01 3.879346885042704307e-01 2.078881191287265950e-01
3.470000000000000000e+02 2.482725687859324353e+03 9.064046494967072931e+01 -5.735657646862813763e+00 1.136874993870171124e+02 -6.680750721312059603e+00 1.894385929222592324e+01 -6.918021290547655688e-01 -7.452685582475399029e-01 -3.270575353884762060e-01
3.560000000000000000e+02 2.377895113546575885e+03 7.955940941662011312e+01 -3.498491439988460794e+00 1.001216972399488583e+02 -4.386977071701996245e+00 1.772014729115824494e+01 8.227467064935848340e-01 8.896712394422665593e-01 -5.597443670046450132e-02
3.650000000000000000e+02 2.199449482251595327e+03 6.753765290205326721e+01 -1.827139652051941177e+00 8.496284855336014630e+01 -2.497228763627161285e+00 1.851970501969674032e+01 -6.627163170507215373e-01 -7.208990539921111829e-01 1.088580119848541750e-01
3.740000000000000000e+02 2.072458857556013754e+03 5.285443471360957091e+01 -1.572608782438495112e+00 6.714594542863652293e+01 -2.159359509314980219e+00 2.326859112365315596e+01 -9.836908961480449187e-02 -1.072086628319617319e-01 -6.214280881426112457e-02
3.830000000000000000e+02 1.932185355559194704e+03 3.719558887074279596e+01 -7.758977472503135742e-01 4.711202457874956906e+01 -1.331148740401290276e+00 2.279693589185542635e+01 -8.673659189298907890e-01 -9.501456012831243081e-01 -1.302623282674802541e+00
3.920000000000000000e+02 1.792778251050576955e+03 1.876807761209278524e+01 -6.750952504968254608e+00 2.362170515293577466e+01 -8.189309243102492530e+00 2.229290426652447010e+01 6.372455545583480818e-01 6.985214678573599123e-01 1.488184934465437426e+00
4.010000000000000000e+02 1.766490482946010843e+03 2.342805150564255978e+00 -6.171984355042458681e+00 2.464822472366366313e+00 -7.519307416470711658e+00 2.056051605219876421e+01 1.316639205526864975e+00 1.454452258483954985e+00 6.516553128963042951e-03
4.100000000000000000e+02 1.736242222559187212e+03 -2.206850011329281003e+01 4.032900572784253512e+00 -2.795214904225223407e+01 4.484998057579761443e+00 2.123046008965637910e+01 1.427090282032613677e+00 1.584720863655138423e+00 1.310548451401155612e-01
4.190000000000000000e+02 1.757451210694946440e+03 -4.573389583378300216e+01 -5.596521090067128057e-01 -5.751734015636478148e+01 -8.511112623667523858e-01 1.901967818750799921e+01 3.294909821661427818e-02 3.750598529357810490e-02 1.073689412639245111e+00
4.280000000000000000e+02 1.801809891331519339e+03 -4.382487923284606524e+01 -4.335230033443635556e+00 -5.755210526486963829e+01 -5.233451464847390433e+00 1.484412299214386621e+01 -2.275141325827743921e-02 -2.390339856214263037e-02 1.686156244533777215e+00
4.370000000000000000e+02 1.791248390906890563e+03 -6.151346310897284297e+01 2.807758414001715774e+00 -7.966826824769236737e+01 3.286962573373406027e+00 2.029372302883266599e+01 -1.726013842503805740e-01 -1.946759587360087085e-01 1.851528039586438190e+00
4.460000000000000000e+02 1.898443647555112420e+03 -6.051591579059905968e+01 8.792263034462622917e-01 -8.011130384424228623e+01 1.157519753135239915e+00 1.662061413796286757e+01 9.599179949696909908e-01 1.084613827756014892e+00 1.147666806585578181e+00
4.550000000000000000e+02 2.066888856641798611e+03 -7.777333429173904733e+01 -2.630474439367509021e+00 -1.018106762702838779e+02 -3.326595105298169486e+00 1.637581871196192651e+01 3.766227307332732366e-01 4.281792485462593834e-01 1.388254100528200086e+00
4.640000000000000000e+02 2.218956087224359635e+03 -8.128984455316837909e+01 -4.089578781550378572e+00 -1.070425758616972161e+02 -5.425485080826073947e+00 1.385053001604935474e+01 6.640205646877722634e-02 7.737570690894360337e-02 -1.718849118788306818e+00
4.730000000000000000e+02 2.229050590376061336e+03 -7.263635209735564047e+01 -8.377022702005577415e+00 -9.737380291150691392e+01 -1.039608091806661250e+01 1.347780309165941581e+01 -5.313638061326465822e-02 -6.078703727075208951e-02 7.402021647246302960e-01
4.820000000000000000e+02 2.312156548448919693e+03 -7.471843366819865651e+01 3.907669846866085095e+00 -1.002231064035192389e+02 4.571819280958958842e+00 1.106136491220872919e+01 6.868315033629748267e-01 7.931827168470477751e-01 -1.896103987954892711e-01
4.910000000000000000e+02 2.411187671557761860e+03 -8.323866303342825290e+01 -3.503030550976464763e+00 -1.104380981172967466e+02 -4.534232145631737154e+00 8.643471244001458942e+00 1.772680549078750722e+00 2.056476327642636548e+00 -4.502624150283578430e-01
5.000000000000000000e+02 2.459180260439582980e+03 -5.510794527555402311e+01 -8.853356921274404101e+00 -7.582188057362674272e+01 -1.131078790316795235e+01 9.144317580897840969e+00 1.078088980709512423e+00 1.255552703810509874e+00 7.965965574849906972e-01
5.090000000000000000e+02 2.628219946788868128e+03 -5.321926240798025987e+01 -2.075600000994558769e+00 -7.208392405233280442e+01 -3.292962489663059156e+00 8.492768078742811255e+00 7.060812694751487095e-01 8.282934773678385376e-01 1.277912784362178256e+00
5.180000000000000000e+02 2.596572816882135157e+03 -3.972427197428455514e+01 5.317763088622990075e+00 -5.417579576372372685e+01 5.971774073706214381e+00 8.324873538749368862e+00 1.886617496337444466e+00 2.223581172731831312e+00 -9.864342458797345503e-02
5.270000000000000000e+02 2.626336148423353279e+03 -2.283564400588828747e+01 -5.739559486924732390e+00 -3.188403445000635017e+01 -7.130535473077127762e+00 8.832559147462344384e+00 1.095697485334188759e+00 1.301775845731132808e+00 -5.943538544501172916e-02
5.360000000000000000e+02 2.526980700711069403e+03 -1.335381082589952939e+01 -1.403625950347658025e+00 -1.846211575438636743e+01 -1.964766315507574301e+00 7.169953178353471124e+00 -1.084830699615397576e+00 -1.292175140506761188e+00 -4.034106103643484986e-01
5.450000000000000000e+02 2.508650765819054868e+03 2.166298369791358258e+00 -4.758578782609720115e+00 2.219701628107861868e+00 -6.565969901835986278e+00 8.415903247735457171e+00 1.583382354933755565e+00 1.896003936984713256e+00 -3.270452153624386904e-01
5.540000000000000000e+02 2.597114063514672125e+03 2.157260595578707196e+00 -9.538208345500272856e+00 3.126635672786085340e+00 -1.305178699461662184e+01 8.618780725612886329e+00 1.082525793591182284e+00 1.298875440405033332e+00 -2.475211206829641408e-01
5.630000000000000000e+02 2.572181855054826883e+03 6.143478921741433396e+00 -5.263466487697716190e+00 9.182790643791230778e+00 -7.777031281052836142e+00 1.263535307334005964e+01 1.542071116303584066e+00 1.866484841981683074e+00 1.368065427526274469e+00
5.720000000000000000e+02 2.432575756403196920e+03 1.354869606081991584e+01 -7.641061722793113020e+00 1.950267908037955422e+01 -1.032546093251670527e+01 1.040821855701867449e+01 -1.228819343637132411e+00 -1.499711507668149979e+00 2.566369046815474508e+00
5.810000000000000000e+02 2.404913967439972112e+03 2.919868473491232663e+01 -6.860413370460292093e-01 4.034539261840617996e+01 -1.329276841724546410e+00 1.543222035722711993e+01 -1.126899472186338569e+00 -1.382451522590193438e+00 3.775359256858407120e-01
5.900000000000000000e+02 2.396807645645365483e+03 2.090915327208220731e+01 -2.538424369334184583e+00 3.034369285202258482e+01 -3.711206498359801209e+00 1.611842916680560123e+01 -2.463856324693046940e+00 -3.037188872616583879e+00 -5.746446594714993417e-01
5.990000000000000000e+02 2.261378363083976637e+03 2.467944669148687353e+01 -3.585781377962804051e+00 3.571440721348793801e+01 -4.648918471136912700e+00 1.918869388888969851e+01 1.857703773070757070e+00 2.307559172104936884e+00 -1.478903818694266015e-01
6.080000000000000000e+02 2.163647562307111002e+03 3.023598146197532088e+01 8.425085509441730736e+00 4.322550683725236809e+01 1.131176960269015197e+01 2.046597619400242962e+01 1.352052978955596008e-01 1.750636245992441831e-01 -1.459243508194932037e-01
6.170000000000000000e+02 2.152288917995912925e+03 2.236797005299210639e+01 -7.129181918001097351e-01 3.261117736182432481e+01 -1.860316868132585455e-01 2.401637701398315983e+01 1.181356530107494779e-01 1.499129657269553384e-01 -2.208805421686269810e+00
6.260000000000000000e+02 1.984013828594071811e+03 6.771879197531101902e+00 1.887470654074551391e+00 1.079789040704462622e+01 2.634796348264754950e+00 2.330595878493486239e+01 2.107513444358055210e+00 2.666118018084654651e+00 -4.301464515092889851e-01
6.350000000000000000e+02 1.990756640943118100e+03 6.385571782444142030e+00 3.296859503177600459e+00 8.538960448733190489e+00 4.658684489027853814e+00 2.825901281886931216e+01 2.813550600710347904e+00 3.586674672890216353e+00 -2.131749907632113583e+00
6.440000000000000000e+02 1.868409096332867648e+03 -1.732431361300711714e+01 3.709478432505224799e+00 -2.481556289506919910e+01 5.059138012780151961e+00 3.325803228949709478e+01 1.503771632898987409e+00 1.924347539241497484e+00 1.612770124960632545e+00
6.530000000000000000e+02 1.871054171069001313e+03 -2.042375844195538548e+01 -3.414350761017657554e+00 -3.138338753205850651e+01 -4.938071823710625807e+00 3.184609802818103574e+01 1.227345875948293141e+00 1.587112264112496174e+00 -2.166256353692551928e-01
6.620000000000000000e+02 1.903698089180554234e+03 -3.415452666392599923e+01 -9.678110080273633287e+00 -5.233075215691798121e+01 -1.392466552409636193e+01 3.245310375850485229e+01 -9.475738683275989338e-01 -1.228775362302682250e+00 9.526994793793880367e-01
6.710000000000000000e+02 1.824514767483284686e+03 -5.662845451465393865e+01 -7.953494429510296726e+00 -8.621291997669467833e+01 -1.173834934357468995e+01 3.897880575911432999e+01 4.154175086319456534e-01 5.411915549575743167e-01 -2.669876501036331451e+00
6.800000000000000000e+02 1.772816193236348454e+03 -6.574924242954071474e+01 2.454656319691800537e+00 -1.020045675191128112e+02 2.441267391717330426e+00 3.252716035176781872e+01 -2.015333883254632141e+00 -2.661348819880838157e+00 1.017824272273696540e+00
6.890000000000000000e+02 1.842053074886074000e+03 -8.544618773879055595e+01 -4.844455348289057994e+00 -1.316389626929307894e+02 -7.453286528388501253e+00 3.685428750208448179e+01 7.369340838799236515e-01 9.744780062079685390e-01 -1.033594497998273187e+00
6.980000000000000000e+02 1.896956682401630360e+03 -9.401171022241830144e+01 -1.076337548823337187e+01 -1.467537620410418526e+02 -1.582662700128397226e+01 4.025611001650362653e+01 2.980641393705311337e+00 3.988963527707467982e+00 -3.266467340701016298e+00
7.070000000000000000e+02 1.952859806337143937e+03 -1.060985979231341361e+02 -6.403137312376999901e+00 -1.666371299653747542e+02 -1.027177736171226563e+01 3.655914832270863712e+01 -1.756717462299556942e+00 -2.363756646053997823e+00 -1.093227249761594466e+00
7.160000000000000000e+02 1.949935004894971371e+03 -1.265536752066944786e+02 -6.889330079946931917e+00 -1.989795475861093337e+02 -1.134825400016869246e+01 3.917336026383594572e+01 2.908342317736901661e-01 4.008898542894417383e-01 2.333715891994094349e+00
7.250000000000000000e+02 2.024891069969795353e+03 -1.202222191712721155e+02 -1.040707648523274287e+01 -1.928213936443924581e+02 -1.594302053386110885e+01 3.488196806722847754e+01 -1.160782922448367449e+00 -1.594097040616833549e+00 2.418148250294621437e+00
7.340000000000000000e+02 2.058590982370749771e+03 -1.235242168766718720e+02 -6.256876959518326231e+00 -1.991493174821326875e+02 -1.018955680622001658e+01 2.940395849151576613e+01 9.440246615063317970e-01 1.298418683197397616e+00 2.682374481366651242e+00
7.430000000000000000e+02 2.207652895983699182e+03 -1.340188167155717736e+02 -6.078352476276017491e+00 -2.164043723548413425e+02 -1.014580288573890954e+01 2.840503317442435360e+01 3.597149119803290773e+00 5.000168373604877203e+00 1.703209923030291340e-01
7.520000000000000000e+02 2.253483572198242655e+03 -1.265536805134139087e+02 -6.188037970828764500e+00 -2.074570786099728821e+02 -1.003428769047237346e+01 2.829882802852508306e+01 -3.661775669581375681e+00 -5.133911877229227372e+00 1.733289335365938211e+00
7.610000000000000000e+02 2.339288302216422380e+03 -1.252396127492953468e+02 -3.007558524553379797e+00 -2.056899441997266251e+02 -5.964707452444879543e+00 2.284979259830775078e+01 -9.583250383723616039e-01 -1.351763698479501397e+00 6.355511122588006767e-01
7.700000000000000000e+02 2.365099517041034687e+03 -1.122984139017433591e+02 -1.614779200248321800e+01 -1.881195290775502542e+02 -2.556981225926537249e+01 2.749477271696900260e+01 2.488097778508143509e+00 3.534959304236980682e+00 1.447855759504955042e+00
7.790000000000000000e+02 2.355225896783995267e+03 -1.244201465704666418e+02 -6.845490175194977489e+00 -2.063607605670244425e+02 -1.215598011336457418e+01 2.007730239180374454e+01 -1.354063757875861640e+00 -1.938474736254640174e+00 -7.789505837905599250e-01
7.880000000000000000e+02 2.489499070871617278e+03 -9.491277178706603479e+01 -1.309070792417438867e+01 -1.619854253707735552e+02 -2.096944876270261204e+01 2.128360724113338520e+01 6.165511334713167368e-01 8.909971058350316664e-01 -4.208725573142558574e+00
7.970000000000000000e+02 2.450491170763838454e+03 -9.448294814770517291e+01 -6.190687210578771804e+00 -1.599548661603093365e+02 -1.084168264104022583e+01 1.974196218574580186e+01 -3.436309449069495425e+00 -4.995917291073663336e+00 3.476141777279418310e+00
8.060000000000000000e+02 2.516398985688399989e+03 -7.753087928035911602e+01 4.748710020821178546e+00 -1.336333370814444947e+02 6.936607763538543914e+00 1.548590249292044874e+01 -2.257356103353341581e+00 -3.320551308125738288e+00 -4.378832128967113491e+00
8.150000000000000000e+02 2.599102529956860508e+03 -7.229972391169168588e+01 -1.267026027448940262e+01 -1.240717549011347387e+02 -2.011128115732100241e+01 1.339403438222693588e+01 3.647727970707814737e+00 5.412402278010064904e+00 1.045166817787244185e-01
8.240000000000000000e+02 2.532109751493740532e+03 -4.549627967557742636e+01 -7.005558856133403012e+00 -7.979737879742184248e+01 -1.274731957586593722e+01 1.514378985868989602e+01 3.746064289496927380e+00 5.600136853720186991e+00 1.843253306242416567e+00
8.330000000000000000e+02 2.527179942187325651e+03 -2.806211561478421501e+01 -1.519643978680838359e+01 -4.974787295959905009e+01 -2.686104639422247331e+01 1.068979695811972697e+01 6.016925534143940268e+00 9.088937517914009945e+00 -8.927416807823145284e-01
8.420000000000000000e+02 2.530557619256551334e+03 -1.479960871605737083e+01 -8.144868597296561319e+00 -2.599276726359349965e+01 -1.522090002529834152e+01 1.073028094240796904e+01 -9.759264846364593682e-01 -1.473935904987745182e+00 -2.794724222590368790e+00
8.510000000000000000e+02 2.368443650008475743e+03 5.902822569242009543e+00 -8.517126217949456901e+00 9.049735974649999903e+00 -1.490403778881191421e+01 1.206308352037777176e+01 1.215165230803742169e+00 1.846251571843733341e+00 2.582067195842758789e+00
8.600000000000000000e+02 2.371431516588206250e+03 1.626866313468068270e+01 -1.668672326702551612e+00 2.909621912300176305e+01 -4.196460302482033278e+00 1.704990306088769003e+01 3.660746200594158228e-01 5.671157997429278064e-01 -8.257926865495459623e+00
8.690000000000000000e+02 2.285901527092471042e+03 1.980292608598639603e+01 -1.578460182088589470e+01 3.656463071332414927e+01 -2.805172808445887966e+01 1.376450405265564392e+01 1.675667903943121040e+00 2.618366149441770485e+00 -1.018444008982468452e+00
8.780000000000000000e+02 2.178221250958324163e+03 2.858157136251752917e+01 -1.585366875214535654e+01 5.381268682918008750e+01 -2.863500591901315318e+01 1.409721757426744659e+01 -2.229611230651958653e+00 -3.512266862930030875e+00 2.773020091420213440e+00
8.870000000000000000e+02 2.089811915697457607e+03 4.324855622948817313e+01 -7.775748220235821684e+00 8.072811627036375626e+01 -1.531186466564538229e+01 2.141426590972943345e+01 8.468952545332363024e-02 1.211373130617114241e-01 6.303270369704723208e+00
8.960000000000000000e+02 1.963595690036885344e+03 5.147553180699534892e+01 -8.465369527868753963e+00 9.645724064222142147e+01 -1.581755096353805001e+01 2.215111585822077700e+01 -1.463309815799626046e+00 -2.361164374335419591e+00 -3.795079318669758894e+00
9.050000000000000000e+02 1.853333567561848440e+03 6.229342690997675192e+01 -9.462448547700041956e+00 1.174443938047234752e+02 -1.705427333346199603e+01 2.706379177195989527e+01 2.339881847427560668e+00 3.781823086675778711e+00 9.146684817229115083e+00
9.140000000000000000e+02 1.787273983411819017e+03 6.604739944601648460e+01 8.469713046844780990e+00 1.248390966439106506e+02 1.350082871015242603e+01 3.094834408344346244e+01 1.353981532537791521e+00 2.221191753148017423e+00 -4.055539769700967412e+00
9.230000000000000000e+02 1.622605710624279709e+03 4.531614020007886268e+01 -1.505117581499372825e+01 8.963428865493669662e+01 -2.699888180823174721e+01 3.607031297188357399e+01 5.282511832717217359e+00 8.752336290465111190e+00 -4.416876972237788301e+00
